Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1990	male	53	0.00804	0.00801	0.5	88079	705	87726	2108250	23.94
1990	male	54	0.00892	0.00888	0.5	87373	776	86986	2020524	23.13
1990	male	55	0.01016	0.01011	0.5	86598	876	86160	1933538	22.33
1990	male	56	0.01068	0.01062	0.5	85722	911	85267	1847379	21.55
1990	male	57	0.01198	0.01191	0.5	84811	1010	84306	1762112	20.78
1990	male	58	0.01386	0.01376	0.5	83801	1153	83225	1677806	20.02
1990	male	59	0.01389	0.0138	0.5	82648	1140	82078	1594581	19.29
1990	male	60	0.01573	0.0156	0.5	81508	1272	80872	1512503	18.56
1990	male	61	0.01702	0.01688	0.5	80236	1354	79559	1431631	17.84
1990	male	62	0.01951	0.01932	0.5	78882	1524	78120	1352072	17.14
1990	male	63	0.0207	0.02048	0.5	77358	1585	76566	1273952	16.47
1990	male	64	0.02213	0.02189	0.5	75773	1659	74944	1197387	15.8
1990	male	65	0.02478	0.02448	0.5	74114	1814	73207	1122443	15.14
1990	male	66	0.02628	0.02594	0.5	72300	1875	71363	1049236	14.51
1990	male	67	0.02796	0.02757	0.5	70425	1942	69454	977873	13.89
1990	male	68	0.03123	0.03075	0.5	68483	2106	67430	908419	13.26
1990	male	69	0.03299	0.03246	0.5	66377	2154	65300	840989	12.67
1990	male	70	0.03659	0.03593	0.5	64223	2308	63069	775689	12.08
1990	male	71	0.03881	0.03807	0.5	61915	2357	60736	712620	11.51
1990	male	72	0.04322	0.04231	0.5	59558	2520	58298	651883	10.95
1990	male	73	0.04771	0.0466	0.5	57038	2658	55709	593585	10.41
1990	male	74	0.05131	0.05003	0.5	54380	2720	53020	537876	9.89
1990	male	75	0.05532	0.05383	0.5	51660	2781	50269	484856	9.39
1990	male	76	0.0615	0.05966	0.5	48879	2916	47421	434587	8.89
1990	male	77	0.06712	0.06494	0.5	45963	2985	44470	387166	8.42
1990	male	78	0.06994	0.06758	0.5	42978	2904	41526	342696	7.97
1990	male	79	0.07787	0.07496	0.5	40073	3004	38571	301170	7.52
1990	male	80	0.08775	0.08406	0.5	37070	3116	35512	262599	7.08
1990	male	81	0.09561	0.09124	0.5	33954	3098	32405	227087	6.69
1990	male	82	0.10382	0.0987	0.5	30855	3045	29333	194683	6.31
1990	male	83	0.11376	0.10764	0.5	27810	2993	26313	165350	5.95
1990	male	84	0.12324	0.11609	0.5	24817	2881	23376	139036	5.6
1990	male	85	0.13339	0.12505	0.5	21936	2743	20564	115660	5.27
1990	male	86	0.14776	0.13759	0.5	19193	2641	17872	95096	4.95
1990	male	87	0.1582	0.1466	0.5	16552	2427	15339	77223	4.67
1990	male	88	0.1721	0.15846	0.5	14125	2238	13006	61884	4.38
1990	male	89	0.18932	0.17295	0.5	11887	2056	10859	48878	4.11
1990	male	90	0.20655	0.18721	0.5	9831	1841	8911	38019	3.87
1990	male	91	0.22058	0.19867	0.5	7991	1588	7197	29108	3.64
1990	male	92	0.24089	0.21499	0.5	6403	1377	5715	21911	3.42
1990	male	93	0.26577	0.23459	0.5	5027	1179	4437	16196	3.22
1990	male	94	0.28303	0.24794	0.5	3847	954	3370	11759	3.06
1990	male	95	0.29866	0.25985	0.5	2893	752	2518	8388	2.9
1990	male	96	0.32002	0.27588	0.5	2142	591	1846	5871	2.74
1990	male	97	0.34217	0.29218	0.5	1551	453	1324	4025	2.6
1990	male	98	0.36503	0.30869	0.5	1098	339	928	2700	2.46
1990	male	99	0.38851	0.32532	0.5	759	247	635	1772	2.34
1990	male	100	0.41252	0.34198	0.5	512	175	424	1137	2.22
1990	male	101	0.43696	0.35861	0.5	337	121	276	712	2.11
1990	male	102	0.4617	0.37511	0.5	216	81	176	436	2.02
1990	male	103	0.48664	0.3914	0.5	135	53	109	260	1.93
1990	male	104	0.51164	0.40741	0.5	82	33	65	152	1.85
1990	male	105	0.53658	0.42307	0.5	49	21	38	86	1.77
1990	male	106	0.56134	0.43832	0.5	28	12	22	48	1.7
1990	male	107	0.5858	0.45309	0.5	16	7	12	26	1.64
1990	male	108	0.60985	0.46734	0.5	9	4	7	14	1.59
1990	male	109	0.63337	0.48103	0.5	5	2	3	7	1.55
1990	male	110	0.65627	1	1.52	2	2	4	4	1.52
1991	male	0	0.01026	0.01017	0.07	100000	1017	99057	7205672	72.06
1991	male	1	0.00078	0.00078	0.5	98983	77	98945	7106615	71.8
1991	male	2	0.00053	0.00053	0.5	98906	52	98880	7007670	70.85
1991	male	3	0.00043	0.00043	0.5	98854	42	98833	6908790	69.89
1991	male	4	0.00033	0.00033	0.5	98812	33	98796	6809956	68.92
1991	male	5	0.0003	0.0003	0.5	98779	30	98764	6711161	67.94
1991	male	6	0.00024	0.00024	0.5	98749	24	98737	6612397	66.96
1991	male	7	0.00023	0.00023	0.5	98725	22	98714	6513660	65.98
1991	male	8	0.00023	0.00023	0.5	98703	22	98691	6414946	64.99
1991	male	9	0.00022	0.00022	0.5	98680	22	98669	6316255	64.01
1991	male	10	0.00023	0.00023	0.5	98658	23	98647	6217586	63.02
1991	male	11	0.00026	0.00026	0.5	98635	26	98622	6118939	62.04
1991	male	12	0.00026	0.00026	0.5	98609	26	98596	6020317	61.05
1991	male	13	0.00038	0.00038	0.5	98583	37	98565	5921720	60.07
1991	male	14	0.00052	0.00052	0.5	98546	51	98521	5823156	59.09
1991	male	15	0.0007	0.0007	0.5	98495	69	98461	5724635	58.12
1991	male	16	0.00107	0.00107	0.5	98427	106	98374	5626174	57.16
1991	male	17	0.00128	0.00128	0.5	98321	126	98258	5527800	56.22
1991	male	18	0.00167	0.00167	0.5	98195	164	98113	5429542	55.29
1991	male	19	0.00162	0.00162	0.5	98031	159	97952	5331429	54.39
1991	male	20	0.00164	0.00164	0.5	97872	160	97792	5233477	53.47
1991	male	21	0.00168	0.00168	0.5	97712	164	97630	5135685	52.56
1991	male	22	0.00172	0.00172	0.5	97548	168	97464	5038055	51.65
1991	male	23	0.00167	0.00166	0.5	97380	162	97299	4940591	50.73
1991	male	24	0.00161	0.00161	0.5	97218	156	97140	4843292	49.82
1991	male	25	0.00168	0.00168	0.5	97062	163	96981	4746151	48.9
1991	male	26	0.00173	0.00173	0.5	96899	168	96815	4649171	47.98
1991	male	27	0.00185	0.00185	0.5	96731	179	96642	4552355	47.06
1991	male	28	0.00192	0.00192	0.5	96553	185	96460	4455713	46.15
1991	male	29	0.00187	0.00187	0.5	96367	180	96277	4359253	45.24
1991	male	30	0.00202	0.00202	0.5	96187	194	96090	4262976	44.32
1991	male	31	0.00213	0.00213	0.5	95993	204	95890	4166886	43.41
1991	male	32	0.00223	0.00223	0.5	95788	213	95682	4070996	42.5
1991	male	33	0.00235	0.00235	0.5	95575	224	95463	3975314	41.59
1991	male	34	0.0024	0.0024	0.5	95351	228	95236	3879852	40.69
1991	male	35	0.00251	0.0025	0.5	95122	238	95003	3784615	39.79
1991	male	36	0.00271	0.00271	0.5	94884	257	94756	3689612	38.89
1991	male	37	0.00284	0.00283	0.5	94627	268	94493	3594857	37.99
1991	male	38	0.00303	0.00302	0.5	94359	285	94217	3500363	37.1
1991	male	39	0.00292	0.00292	0.5	94074	275	93937	3406147	36.21
1991	male	40	0.00319	0.00318	0.5	93799	298	93650	3312210	35.31
1991	male	41	0.00334	0.00333	0.5	93501	311	93345	3218560	34.42
1991	male	42	0.00355	0.00355	0.5	93189	331	93024	3125215	33.54
1991	male	43	0.00353	0.00352	0.5	92859	327	92695	3032191	32.65
1991	male	44	0.00391	0.0039	0.5	92532	361	92351	2939495	31.77
1991	male	45	0.00395	0.00394	0.5	92171	363	91989	2847144	30.89
1991	male	46	0.00463	0.00462	0.5	91807	424	91595	2755155	30.01
1991	male	47	0.00485	0.00484	0.5	91383	442	91163	2663560	29.15
1991	male	48	0.00556	0.00554	0.5	90942	504	90690	2572397	28.29
1991	male	49	0.00541	0.0054	0.5	90438	488	90193	2481708	27.44
1991	male	50	0.00619	0.00617	0.5	89949	555	89672	2391514	26.59
1991	male	51	0.00667	0.00664	0.5	89394	594	89097	2301842	25.75
1991	male	52	0.00746	0.00743	0.5	88800	660	88471	2212745	24.92
1991	male	53	0.00793	0.0079	0.5	88141	696	87793	2124274	24.1
1991	male	54	0.00858	0.00854	0.5	87444	747	87071	2036481	23.29
1991	male	55	0.00979	0.00974	0.5	86698	845	86275	1949410	22.49
1991	male	56	0.01085	0.01079	0.5	85853	926	85390	1863135	21.7
1991	male	57	0.01148	0.01141	0.5	84927	969	84442	1777746	20.93
1991	male	58	0.01345	0.01336	0.5	83957	1122	83396	1693304	20.17
1991	male	59	0.01394	0.01385	0.5	82835	1147	82262	1609907	19.44
1991	male	60	0.01549	0.01537	0.5	81688	1256	81061	1527645	18.7
1991	male	61	0.01707	0.01693	0.5	80433	1362	79752	1446585	17.99
1991	male	62	0.01848	0.01831	0.5	79071	1448	78347	1366833	17.29
1991	male	63	0.02008	0.01988	0.5	77623	1543	76852	1288485	16.6
1991	male	64	0.02193	0.02169	0.5	76080	1650	75255	1211634	15.93
1991	male	65	0.02403	0.02374	0.5	74430	1767	73546	1136379	15.27
1991	male	66	0.02591	0.02557	0.5	72663	1858	71734	1062832	14.63
1991	male	67	0.02798	0.02759	0.5	70805	1954	69828	991098	14
1991	male	68	0.03034	0.02989	0.5	68851	2058	67822	921271	13.38
1991	male	69	0.03291	0.03238	0.5	66793	2163	65712	853449	12.78
1991	male	70	0.03533	0.03472	0.5	64631	2244	63509	787737	12.19
1991	male	71	0.03951	0.03875	0.5	62387	2417	61178	724228	11.61
1991	male	72	0.04136	0.04052	0.5	59969	2430	58754	663050	11.06
1991	male	73	0.04739	0.04629	0.5	57539	2664	56207	604296	10.5
1991	male	74	0.05026	0.04903	0.5	54876	2691	53530	548088	9.99
1991	male	75	0.05445	0.05301	0.5	52185	2766	50802	494558	9.48
1991	male	76	0.05922	0.05752	0.5	49419	2842	47998	443756	8.98
1991	male	77	0.06573	0.06364	0.5	46576	2964	45094	395759	8.5
1991	male	78	0.06938	0.06705	0.5	43612	2924	42150	350664	8.04
1991	male	79	0.07437	0.0717	0.5	40688	2917	39229	308514	7.58
1991	male	80	0.08577	0.08224	0.5	37771	3106	36217	269285	7.13
1991	male	81	0.09346	0.08929	0.5	34664	3095	33117	233068	6.72
1991	male	82	0.10193	0.09699	0.5	31569	3062	30038	199951	6.33
1991	male	83	0.11405	0.1079	0.5	28507	3076	26969	169912	5.96
1991	male	84	0.12331	0.11615	0.5	25431	2954	23955	142943	5.62
1991	male	85	0.13499	0.12646	0.5	22478	2842	21056	118988	5.29
1991	male	86	0.14535	0.1355	0.5	19635	2661	18305	97932	4.99
1991	male	87	0.15813	0.14654	0.5	16975	2487	15731	79627	4.69
1991	male	88	0.17043	0.15705	0.5	14487	2275	13349	63897	4.41
1991	male	89	0.18611	0.17027	0.5	12212	2079	11172	50547	4.14
1991	male	90	0.20382	0.18497	0.5	10133	1874	9195	39375	3.89
1991	male	91	0.22365	0.20115	0.5	8258	1661	7428	30179	3.65
1991	male	92	0.23582	0.21095	0.5	6597	1392	5901	22752	3.45
1991	male	93	0.25807	0.22857	0.5	5205	1190	4611	16850	3.24
1991	male	94	0.28167	0.24689	0.5	4016	991	3520	12240	3.05
1991	male	95	0.30002	0.26089	0.5	3024	789	2630	8720	2.88
1991	male	96	0.3218	0.2772	0.5	2235	620	1925	6090	2.72
1991	male	97	0.34438	0.29379	0.5	1616	475	1378	4165	2.58
1991	male	98	0.36769	0.31059	0.5	1141	354	964	2786	2.44
1991	male	99	0.39163	0.3275	0.5	787	258	658	1822	2.32
1991	male	100	0.4161	0.34444	0.5	529	182	438	1165	2.2
1991	male	101	0.441	0.36132	0.5	347	125	284	727	2.1
1991	male	102	0.46619	0.37807	0.5	221	84	180	443	2
1991	male	103	0.49156	0.39458	0.5	138	54	111	263	1.91
1991	male	104	0.51697	0.41079	0.5	83	34	66	152	1.83
1991	male	105	0.5423	0.42662	0.5	49	21	39	86	1.75
1991	male	106	0.5674	0.44201	0.5	28	12	22	48	1.69
1991	male	107	0.59217	0.45689	0.5	16	7	12	26	1.63
1991	male	108	0.61648	0.47123	0.5	9	4	7	13	1.58
1991	male	109	0.64022	0.48497	0.5	5	2	3	7	1.53
1991	male	110	0.66329	1	1.51	2	2	4	4	1.51
1992	male	0	0.00965	0.00956	0.07	100000	956	99112	7235705	72.36
1992	male	1	0.0007	0.0007	0.5	99044	70	99009	7136593	72.05
1992	male	2	0.00051	0.00051	0.5	98974	50	98949	7037585	71.11
1992	male	3	0.00039	0.00039	0.5	98924	38	98905	6938635	70.14
1992	male	4	0.00031	0.00031	0.5	98886	30	98870	6839731	69.17
1992	male	5	0.00027	0.00027	0.5	98855	27	98842	6740860	68.19
1992	male	6	0.00023	0.00023	0.5	98828	23	98817	6642019	67.21
1992	male	7	0.00022	0.00022	0.5	98806	22	98795	6543201	66.22
1992	male	8	0.00024	0.00024	0.5	98784	24	98772	6444407	65.24
1992	male	9	0.00022	0.00022	0.5	98760	21	98749	6345635	64.25
1992	male	10	0.00021	0.00021	0.5	98738	21	98728	6246886	63.27
1992	male	11	0.00023	0.00023	0.5	98718	22	98707	6148158	62.28
1992	male	12	0.00027	0.00027	0.5	98695	27	98682	6049451	61.29
1992	male	13	0.00035	0.00035	0.5	98668	35	98651	5950769	60.31
1992	male	14	0.00047	0.00047	0.5	98634	47	98610	5852118	59.33
1992	male	15	0.00072	0.00072	0.5	98587	71	98551	5753508	58.36
1992	male	16	0.00104	0.00104	0.5	98516	103	98465	5654957	57.4
1992	male	17	0.00124	0.00124	0.5	98414	122	98352	5556492	56.46
1992	male	18	0.00149	0.00149	0.5	98291	146	98218	5458139	55.53
1992	male	19	0.00156	0.00156	0.5	98145	153	98069	5359921	54.61
1992	male	20	0.00154	0.00154	0.5	97992	151	97917	5261852	53.7
1992	male	21	0.00168	0.00168	0.5	97841	164	97759	5163935	52.78
1992	male	22	0.00159	0.00159	0.5	97677	155	97600	5066176	51.87
1992	male	23	0.00159	0.00159	0.5	97522	155	97445	4968576	50.95
1992	male	24	0.00152	0.00152	0.5	97367	148	97293	4871132	50.03
1992	male	25	0.00159	0.00159	0.5	97219	155	97142	4773839	49.1
1992	male	26	0.00166	0.00166	0.5	97064	161	96984	4676697	48.18
1992	male	27	0.00176	0.00175	0.5	96903	170	96818	4579713	47.26
1992	male	28	0.0019	0.00189	0.5	96734	183	96642	4482895	46.34
1992	male	29	0.00183	0.00183	0.5	96550	176	96462	4386253	45.43
1992	male	30	0.00202	0.00202	0.5	96374	195	96277	4289791	44.51
1992	male	31	0.00212	0.00212	0.5	96179	204	96077	4193514	43.6
1992	male	32	0.00216	0.00216	0.5	95975	207	95872	4097437	42.69
1992	male	33	0.00239	0.00239	0.5	95768	229	95654	4001565	41.78
1992	male	34	0.00239	0.00238	0.5	95540	228	95426	3905911	40.88
1992	male	35	0.0026	0.0026	0.5	95312	248	95188	3810486	39.98
1992	male	36	0.00265	0.00265	0.5	95064	251	94938	3715298	39.08
1992	male	37	0.00272	0.00272	0.5	94813	257	94684	3620359	38.18
1992	male	38	0.00318	0.00317	0.5	94555	300	94405	3525675	37.29
1992	male	39	0.00297	0.00296	0.5	94255	279	94116	3431270	36.4
1992	male	40	0.00326	0.00325	0.5	93976	305	93823	3337154	35.51
1992	male	41	0.00349	0.00348	0.5	93671	326	93508	3243331	34.62
1992	male	42	0.00358	0.00358	0.5	93344	334	93177	3149823	33.74
1992	male	43	0.00383	0.00383	0.5	93010	356	92833	3056646	32.86
1992	male	44	0.00376	0.00376	0.5	92655	348	92481	2963813	31.99
1992	male	45	0.00426	0.00425	0.5	92307	392	92110	2871333	31.11
1992	male	46	0.00445	0.00444	0.5	91914	408	91710	2779222	30.24
1992	male	47	0.00494	0.00493	0.5	91506	451	91281	2687512	29.37
1992	male	48	0.00539	0.00538	0.5	91056	490	90811	2596231	28.51
1992	male	49	0.00553	0.00552	0.5	90566	500	90316	2505420	27.66
1992	male	50	0.00592	0.0059	0.5	90067	532	89801	2415104	26.81
1992	male	51	0.00671	0.00669	0.5	89535	599	89235	2325303	25.97
1992	male	52	0.0073	0.00728	0.5	88936	647	88612	2236068	25.14
1992	male	53	0.00787	0.00784	0.5	88289	692	87942	2147456	24.32
1992	male	54	0.00838	0.00835	0.5	87596	731	87230	2059514	23.51
1992	male	55	0.0095	0.00946	0.5	86865	822	86454	1972283	22.71
1992	male	56	0.0104	0.01035	0.5	86043	890	85598	1885829	21.92
1992	male	57	0.01125	0.01119	0.5	85153	953	84676	1800231	21.14
1992	male	58	0.01299	0.01291	0.5	84200	1087	83657	1715555	20.37
1992	male	59	0.01362	0.01353	0.5	83113	1125	82551	1631898	19.63
1992	male	60	0.01538	0.01526	0.5	81989	1251	81363	1549347	18.9
1992	male	61	0.01639	0.01625	0.5	80738	1312	80081	1467984	18.18
1992	male	62	0.01814	0.01798	0.5	79425	1428	78711	1387903	17.47
1992	male	63	0.01946	0.01928	0.5	77997	1503	77246	1309191	16.79
1992	male	64	0.02102	0.0208	0.5	76494	1591	75698	1231946	16.11
1992	male	65	0.02344	0.02316	0.5	74903	1735	74035	1156247	15.44
1992	male	66	0.02523	0.02492	0.5	73168	1823	72256	1082212	14.79
1992	male	67	0.02749	0.02712	0.5	71345	1935	70378	1009956	14.16
1992	male	68	0.03069	0.03022	0.5	69410	2098	68361	939578	13.54
1992	male	69	0.03195	0.03145	0.5	67313	2117	66254	871216	12.94
1992	male	70	0.03467	0.03407	0.5	65196	2222	64085	804962	12.35
1992	male	71	0.03787	0.03716	0.5	62974	2340	61804	740877	11.76
1992	male	72	0.04108	0.04025	0.5	60634	2441	59414	679073	11.2
1992	male	73	0.04472	0.04374	0.5	58194	2546	56921	619659	10.65
1992	male	74	0.04966	0.04846	0.5	55648	2697	54300	562738	10.11
1992	male	75	0.05282	0.05146	0.5	52951	2725	51589	508439	9.6
1992	male	76	0.05712	0.05554	0.5	50226	2789	48832	456850	9.1
1992	male	77	0.06312	0.06119	0.5	47437	2903	45986	408018	8.6
1992	male	78	0.06852	0.06625	0.5	44534	2950	43059	362032	8.13
1992	male	79	0.07432	0.07166	0.5	41584	2980	40094	318973	7.67
1992	male	80	0.08169	0.07848	0.5	38604	3030	37089	278879	7.22
1992	male	81	0.09126	0.08728	0.5	35574	3105	34022	241790	6.8
1992	male	82	0.10158	0.09667	0.5	32469	3139	30900	207768	6.4
1992	male	83	0.10864	0.10304	0.5	29331	3022	27819	176869	6.03
1992	male	84	0.12034	0.11351	0.5	26308	2986	24815	149049	5.67
1992	male	85	0.13192	0.12375	0.5	23322	2886	21879	124234	5.33
1992	male	86	0.14263	0.13314	0.5	20436	2721	19075	102355	5.01
1992	male	87	0.1551	0.14393	0.5	17715	2550	16440	83280	4.7
1992	male	88	0.17119	0.15769	0.5	15165	2391	13969	66840	4.41
1992	male	89	0.18545	0.16971	0.5	12774	2168	11690	52870	4.14
1992	male	90	0.20153	0.18308	0.5	10606	1942	9635	41181	3.88
1992	male	91	0.21647	0.19533	0.5	8664	1692	7818	31545	3.64
1992	male	92	0.24147	0.21546	0.5	6972	1502	6221	23727	3.4
1992	male	93	0.26489	0.23391	0.5	5470	1279	4830	17507	3.2
1992	male	94	0.28362	0.2484	0.5	4190	1041	3670	12677	3.03
1992	male	95	0.30182	0.26224	0.5	3149	826	2736	9007	2.86
1992	male	96	0.32436	0.2791	0.5	2324	648	1999	6270	2.7
1992	male	97	0.34775	0.29624	0.5	1675	496	1427	4271	2.55
1992	male	98	0.3719	0.31359	0.5	1179	370	994	2844	2.41
1992	male	99	0.3967	0.33104	0.5	809	268	675	1850	2.29
1992	male	100	0.42205	0.3485	0.5	541	189	447	1175	2.17
1992	male	101	0.44781	0.36589	0.5	353	129	288	728	2.06
1992	male	102	0.47386	0.38309	0.5	224	86	181	440	1.97
1992	male	103	0.50005	0.40003	0.5	138	55	110	259	1.88
1992	male	104	0.52624	0.41662	0.5	83	34	66	149	1.8
1992	male	105	0.55228	0.43277	0.5	48	21	38	83	1.72
1992	male	106	0.57804	0.44844	0.5	27	12	21	45	1.66
1992	male	107	0.60339	0.46354	0.5	15	7	12	24	1.6
1992	male	108	0.62819	0.47804	0.5	8	4	6	13	1.55
1992	male	109	0.65233	0.49189	0.5	4	2	3	6	1.51
1992	male	110	0.67572	1	1.48	2	2	3	3	1.48
1993	male	0	0.00948	0.0094	0.07	100000	940	99126	7221149	72.21
1993	male	1	0.00072	0.00072	0.5	99060	71	99024	7122023	71.9
1993	male	2	0.00052	0.00052	0.5	98989	51	98963	7022998	70.95
1993	male	3	0.00042	0.00042	0.5	98938	41	98917	6924035	69.98
1993	male	4	0.00032	0.00032	0.5	98896	32	98880	6825118	69.01
1993	male	5	0.00024	0.00024	0.5	98865	24	98853	6726238	68.03
1993	male	6	0.00026	0.00026	0.5	98841	26	98828	6627385	67.05
1993	male	7	0.00023	0.00023	0.5	98815	23	98804	6528557	66.07
1993	male	8	0.00023	0.00023	0.5	98792	22	98781	6429753	65.08
1993	male	9	0.00019	0.00019	0.5	98770	19	98760	6330972	64.1
1993	male	10	0.00021	0.00021	0.5	98751	20	98741	6232211	63.11
1993	male	11	0.00023	0.00023	0.5	98731	22	98719	6133471	62.12
1993	male	12	0.00027	0.00027	0.5	98708	27	98695	6034751	61.14
1993	male	13	0.00036	0.00036	0.5	98682	35	98664	5936056	60.15
1993	male	14	0.00052	0.00052	0.5	98646	51	98621	5837392	59.17
1993	male	15	0.00071	0.00071	0.5	98595	70	98560	5738772	58.21
1993	male	16	0.00107	0.00107	0.5	98525	106	98472	5640212	57.25
1993	male	17	0.00125	0.00125	0.5	98419	123	98358	5541740	56.31
1993	male	18	0.00157	0.00157	0.5	98296	154	98219	5443382	55.38
1993	male	19	0.00161	0.00161	0.5	98142	158	98063	5345163	54.46
1993	male	20	0.0016	0.0016	0.5	97983	157	97905	5247101	53.55
1993	male	21	0.00169	0.00169	0.5	97826	165	97744	5149196	52.64
1993	male	22	0.00165	0.00165	0.5	97661	161	97580	5051452	51.72
1993	male	23	0.00164	0.00164	0.5	97500	160	97420	4953872	50.81
1993	male	24	0.00157	0.00157	0.5	97340	152	97263	4856452	49.89
1993	male	25	0.00157	0.00157	0.5	97187	153	97111	4759189	48.97
1993	male	26	0.00164	0.00164	0.5	97034	159	96955	4662078	48.05
1993	male	27	0.00172	0.00172	0.5	96875	167	96792	4565123	47.12
1993	male	28	0.00192	0.00192	0.5	96709	186	96616	4468331	46.2
1993	male	29	0.00191	0.00191	0.5	96523	184	96431	4371715	45.29
1993	male	30	0.00206	0.00206	0.5	96338	198	96239	4275285	44.38
1993	male	31	0.0022	0.0022	0.5	96140	212	96034	4179045	43.47
1993	male	32	0.00233	0.00233	0.5	95928	223	95817	4083011	42.56
1993	male	33	0.00241	0.0024	0.5	95705	230	95590	3987194	41.66
1993	male	34	0.00248	0.00247	0.5	95475	236	95357	3891604	40.76
1993	male	35	0.00254	0.00253	0.5	95239	241	95118	3796247	39.86
1993	male	36	0.00282	0.00282	0.5	94998	268	94864	3701129	38.96
1993	male	37	0.0029	0.00289	0.5	94730	274	94593	3606265	38.07
1993	male	38	0.00313	0.00313	0.5	94456	295	94308	3511672	37.18
1993	male	39	0.0031	0.0031	0.5	94161	292	94015	3417364	36.29
1993	male	40	0.00329	0.00328	0.5	93869	308	93715	3323349	35.4
1993	male	41	0.00363	0.00362	0.5	93561	339	93392	3229634	34.52
1993	male	42	0.00376	0.00375	0.5	93222	350	93047	3136243	33.64
1993	male	43	0.00398	0.00397	0.5	92873	369	92688	3043195	32.77
1993	male	44	0.00396	0.00396	0.5	92504	366	92321	2950507	31.9
1993	male	45	0.0041	0.00409	0.5	92138	377	91949	2858187	31.02
1993	male	46	0.00471	0.0047	0.5	91761	431	91545	2766237	30.15
1993	male	47	0.00475	0.00474	0.5	91330	433	91113	2674692	29.29
1993	male	48	0.00539	0.00538	0.5	90897	489	90652	2583579	28.42
1993	male	49	0.00543	0.00541	0.5	90408	489	90163	2492927	27.57
1993	male	50	0.00619	0.00617	0.5	89918	555	89641	2402764	26.72
1993	male	51	0.00663	0.00661	0.5	89364	591	89068	2313122	25.88
1993	male	52	0.0074	0.00737	0.5	88773	654	88446	2224054	25.05
1993	male	53	0.00796	0.00793	0.5	88119	699	87769	2135608	24.24
1993	male	54	0.00847	0.00843	0.5	87420	737	87052	2047839	23.43
1993	male	55	0.00942	0.00938	0.5	86683	813	86277	1960787	22.62
1993	male	56	0.01034	0.01029	0.5	85870	884	85428	1874511	21.83
1993	male	57	0.01127	0.01121	0.5	84987	952	84510	1789082	21.05
1993	male	58	0.01315	0.01306	0.5	84034	1098	83485	1704572	20.28
1993	male	59	0.01339	0.0133	0.5	82936	1103	82385	1621087	19.55
1993	male	60	0.0153	0.01519	0.5	81834	1243	81212	1538702	18.8
1993	male	61	0.01682	0.01668	0.5	80591	1344	79919	1457490	18.09
1993	male	62	0.01825	0.01808	0.5	79247	1433	78530	1377571	17.38
1993	male	63	0.01939	0.0192	0.5	77814	1494	77067	1299041	16.69
1993	male	64	0.02085	0.02063	0.5	76320	1575	75532	1221974	16.01
1993	male	65	0.02332	0.02305	0.5	74745	1723	73884	1146442	15.34
1993	male	66	0.02505	0.02474	0.5	73022	1807	72118	1072558	14.69
1993	male	67	0.02755	0.02718	0.5	71215	1936	70247	1000440	14.05
1993	male	68	0.03098	0.03051	0.5	69279	2114	68223	930192	13.43
1993	male	69	0.03265	0.03212	0.5	67166	2158	66087	861970	12.83
1993	male	70	0.0351	0.03449	0.5	65008	2242	63887	795882	12.24
1993	male	71	0.0383	0.03758	0.5	62766	2359	61587	731995	11.66
1993	male	72	0.04062	0.03982	0.5	60407	2405	59205	670409	11.1
1993	male	73	0.04592	0.04489	0.5	58002	2604	56700	611204	10.54
1993	male	74	0.04854	0.04739	0.5	55398	2625	54086	554504	10.01
1993	male	75	0.05354	0.05215	0.5	52773	2752	51397	500418	9.48
1993	male	76	0.05855	0.05689	0.5	50021	2846	48598	449021	8.98
1993	male	77	0.0632	0.06127	0.5	47175	2890	45730	400423	8.49
1993	male	78	0.06924	0.06692	0.5	44285	2964	42803	354693	8.01
1993	male	79	0.07533	0.0726	0.5	41322	3000	39822	311890	7.55
1993	male	80	0.08426	0.08085	0.5	38322	3098	36773	272068	7.1
1993	male	81	0.09217	0.08811	0.5	35223	3103	33672	235295	6.68
1993	male	82	0.1022	0.09723	0.5	32120	3123	30558	201624	6.28
1993	male	83	0.11235	0.10638	0.5	28997	3085	27455	171065	5.9
1993	male	84	0.12197	0.11496	0.5	25912	2979	24423	143611	5.54
1993	male	85	0.1356	0.12699	0.5	22933	2912	21477	119188	5.2
1993	male	86	0.14747	0.13734	0.5	20021	2750	18646	97711	4.88
1993	male	87	0.1618	0.14969	0.5	17271	2585	15979	79065	4.58
1993	male	88	0.17561	0.16143	0.5	14686	2371	13501	63086	4.3
1993	male	89	0.19508	0.17774	0.5	12315	2189	11221	49586	4.03
1993	male	90	0.20714	0.1877	0.5	10126	1901	9176	38365	3.79
1993	male	91	0.22159	0.19949	0.5	8226	1641	7405	29189	3.55
1993	male	92	0.24795	0.2206	0.5	6585	1453	5858	21784	3.31
1993	male	93	0.27472	0.24154	0.5	5132	1240	4512	15926	3.1
1993	male	94	0.29386	0.25622	0.5	3892	997	3394	11413	2.93
1993	male	95	0.31315	0.27076	0.5	2895	784	2503	8020	2.77
1993	male	96	0.33664	0.28814	0.5	2111	608	1807	5516	2.61
1993	male	97	0.36097	0.30578	0.5	1503	460	1273	3709	2.47
1993	male	98	0.38604	0.32358	0.5	1043	338	875	2436	2.34
1993	male	99	0.41172	0.34143	0.5	706	241	585	1562	2.21
1993	male	100	0.43789	0.35924	0.5	465	167	381	977	2.1
